target_chromo	target_window_start	target_window_end	target_id	count	target_strand	sno_id	sno_window_start	sno_window_end	mean_score	min_score	max_score
chr18	61460463	61460478	ENSG00000101542	3	+	ENSG00000252326_SNORD116-25(+)	72	87	0.993	0.989	0.998
chr18	61462727	61462742	ENSG00000101542	3	+	ENSG00000212553_SNORD116(-)	6	21	0.993	0.989	0.995
chr18	61466677	61466692	ENSG00000101542	3	+	ENSG00000207001_SNORD116-2(+)	6	21	0.991	0.987	0.996
chr18	61469969	61469984	ENSG00000101542	3	+	ENSG00000212553_SNORD116(-)	35	50	0.988	0.986	0.99
chr18	61474796	61474811	ENSG00000101542	3	+	ENSG00000252326_SNORD116-25(+)	61	76	0.993	0.991	0.996
chr18	61489336	61489351	ENSG00000101542	3	+	ENSG00000278123_SNORD116-28(+)	68	83	0.996	0.994	0.998
chr18	61495656	61495671	ENSG00000101542	3	+	ENSG00000212553_SNORD116(-)	75	90	0.993	0.993	0.994
chr18	61500903	61500918	ENSG00000101542	3	+	ENSG00000207093_SNORD116-8(+)	7	22	0.989	0.986	0.991
chr18	61500903	61500918	ENSG00000101542	3	+	ENSG00000207442_SNORD116-6(+)	7	22	0.987	0.984	0.99
chr18	61500903	61500919	ENSG00000101542	4	+	ENSG00000206727_SNORD116-9(+)	6	22	0.992	0.982	0.997
chr18	61500903	61500919	ENSG00000101542	4	+	ENSG00000207014_SNORD116-3(+)	6	22	0.992	0.982	0.997
chr18	61500903	61500919	ENSG00000101542	4	+	ENSG00000207133_SNORD116-7(+)	6	22	0.992	0.982	0.997
chr18	61500903	61500919	ENSG00000101542	4	+	ENSG00000207191_SNORD116-5(+)	6	22	0.992	0.982	0.997
chr18	61500904	61500919	ENSG00000101542	3	+	ENSG00000207063_SNORD116-1(+)	6	21	0.989	0.987	0.993
chr18	61500904	61500919	ENSG00000101542	3	+	ENSG00000275529_SNORD116-4(+)	6	21	0.991	0.983	0.997
chr18	61503708	61503725	ENSG00000101542	5	+	ENSG00000275529_SNORD116-4(+)	6	23	0.986	0.981	0.992
chr18	61503710	61503725	ENSG00000101542	3	+	ENSG00000207093_SNORD116-8(+)	6	21	0.995	0.991	0.998
chr18	61503710	61503725	ENSG00000101542	3	+	ENSG00000207442_SNORD116-6(+)	6	21	0.993	0.984	0.998
chr18	61504470	61504485	ENSG00000101542	3	+	ENSG00000252326_SNORD116-25(+)	61	76	0.989	0.982	0.995
chr18	61505036	61505051	ENSG00000101542	3	+	ENSG00000212553_SNORD116(-)	4	19	0.993	0.987	0.996
chr18	61509329	61509344	ENSG00000101542	3	+	ENSG00000206609_SNORD116-11(+)	61	76	0.987	0.981	0.995
chr18	61509329	61509344	ENSG00000101542	3	+	ENSG00000278715_SNORD116-20(+)	61	76	0.992	0.986	0.995
chr18	61514785	61514800	ENSG00000101542	3	+	ENSG00000212553_SNORD116(-)	6	21	0.991	0.984	0.995
chr18	61540220	61540235	ENSG00000101542	3	+	ENSG00000200661_SNORD116-10(+)	70	85	0.991	0.987	0.994
chr18	61542427	61542442	ENSG00000101542	3	+	ENSG00000252326_SNORD116-25(+)	60	75	0.986	0.981	0.994
chr18	61542724	61542740	ENSG00000101542	4	+	ENSG00000212553_SNORD116(-)	3	19	0.99	0.984	0.996
chr18	61550767	61550782	ENSG00000101542	3	+	ENSG00000207137_SNORD116-13(+)	61	76	0.984	0.982	0.986
chr18	61551720	61551736	ENSG00000101542	4	+	ENSG00000278123_SNORD116-28(+)	57	73	0.992	0.986	0.994
chr18	61554287	61554303	ENSG00000101542	4	+	ENSG00000207375_SNORD116-23(+)	65	81	0.99	0.984	0.996
chr18	61554298	61554313	ENSG00000101542	3	+	ENSG00000278715_SNORD116-20(+)	67	82	0.992	0.986	0.998
chr2	102314237	102314252	ENSG00000115604	3	+	ENSG00000207137_SNORD116-13(+)	61	76	0.991	0.987	0.997
chr2	102314238	102314253	ENSG00000115604	3	+	ENSG00000200661_SNORD116-10(+)	70	85	0.986	0.981	0.993
chr2	102318423	102318438	ENSG00000115604	3	+	ENSG00000207063_SNORD116-1(+)	69	84	0.987	0.984	0.993
chr2	102318423	102318440	ENSG00000115604	5	+	ENSG00000207001_SNORD116-2(+)	67	84	0.988	0.984	0.993
chr2	102318423	102318440	ENSG00000115604	5	+	ENSG00000207442_SNORD116-6(+)	68	85	0.989	0.984	0.997
chr2	102318424	102318440	ENSG00000115604	4	+	ENSG00000200661_SNORD116-10(+)	75	91	0.988	0.985	0.997
chr2	102318699	102318714	ENSG00000115604	3	+	ENSG00000251896_SNORD116-27(+)	63	78	0.984	0.983	0.984
chr2	102329913	102329928	ENSG00000115604	3	+	ENSG00000252985_SNORD116(+)	2	17	0.985	0.982	0.988
chr2	102333670	102333685	ENSG00000115604	3	+	ENSG00000207001_SNORD116-2(+)	6	21	0.991	0.98	0.998
chr2	102345497	102345513	ENSG00000115604	4	+	ENSG00000207137_SNORD116-13(+)	48	64	0.99	0.983	0.996
chr2	102348479	102348494	ENSG00000115604	3	+	ENSG00000252985_SNORD116(+)	12	27	0.992	0.987	0.997
chr2	102361802	102361817	ENSG00000115604	3	+	ENSG00000212553_SNORD116(-)	6	21	0.993	0.992	0.994
chr2	102361889	102361904	ENSG00000115604	3	+	ENSG00000275529_SNORD116-4(+)	75	90	0.989	0.986	0.994
chr2	102387282	102387297	ENSG00000115604	3	+	ENSG00000212553_SNORD116(-)	6	21	0.995	0.995	0.996
chr2	151495304	151495319	ENSG00000183091	3	-	ENSG00000206609_SNORD116-11(+)	20	35	0.99	0.987	0.992
chr2	151528943	151528958	ENSG00000183091	3	-	ENSG00000251815_SNORD116-26(+)	63	78	0.982	0.98	0.985
chr2	151533264	151533279	ENSG00000183091	3	-	ENSG00000207137_SNORD116-13(+)	61	76	0.993	0.99	0.995
chr2	151548135	151548151	ENSG00000183091	4	-	ENSG00000252985_SNORD116(+)	48	64	0.993	0.991	0.996
chr2	151554565	151554580	ENSG00000183091	3	-	ENSG00000202498_SNORD116(-)	69	84	0.986	0.983	0.991
chr2	151566794	151566809	ENSG00000183091	3	-	ENSG00000207137_SNORD116-13(+)	61	76	0.99	0.982	0.996
chr2	151576561	151576576	ENSG00000183091	3	-	ENSG00000206609_SNORD116-11(+)	61	76	0.986	0.982	0.994
chr2	151609675	151609690	ENSG00000183091	3	-	ENSG00000212553_SNORD116(-)	6	21	0.99	0.985	0.994
chr2	151609733	151609748	ENSG00000183091	3	-	ENSG00000275529_SNORD116-4(+)	76	91	0.984	0.982	0.986
chr2	151665050	151665066	ENSG00000183091	4	-	ENSG00000252985_SNORD116(+)	53	69	0.987	0.98	0.996
chr2	151670815	151670830	ENSG00000183091	3	-	ENSG00000206727_SNORD116-9(+)	6	21	0.99	0.988	0.994
chr2	151670815	151670830	ENSG00000183091	3	-	ENSG00000207014_SNORD116-3(+)	6	21	0.99	0.988	0.994
chr2	151670815	151670830	ENSG00000183091	3	-	ENSG00000207133_SNORD116-7(+)	6	21	0.99	0.988	0.994
chr2	151670815	151670830	ENSG00000183091	3	-	ENSG00000207191_SNORD116-5(+)	6	21	0.99	0.988	0.994
chr2	151671719	151671734	ENSG00000183091	3	-	ENSG00000278715_SNORD116-20(+)	61	76	0.986	0.984	0.99
chr2	151686863	151686878	ENSG00000183091	3	-	ENSG00000207093_SNORD116-8(+)	9	24	0.985	0.982	0.987
chr2	151686863	151686878	ENSG00000183091	3	-	ENSG00000207442_SNORD116-6(+)	9	24	0.986	0.985	0.987
chr2	151691388	151691404	ENSG00000183091	4	-	ENSG00000207137_SNORD116-13(+)	60	76	0.988	0.983	0.992
chr2	151695466	151695481	ENSG00000183091	3	-	ENSG00000212553_SNORD116(-)	67	82	0.984	0.982	0.987
chr2	151699437	151699452	ENSG00000183091	3	-	ENSG00000252985_SNORD116(+)	2	17	0.985	0.982	0.988
chr2	151708618	151708633	ENSG00000183091	3	-	ENSG00000212553_SNORD116(-)	5	20	0.993	0.987	0.998
chr2	151714491	151714506	ENSG00000183091	3	-	ENSG00000251896_SNORD116-27(+)	61	76	0.984	0.981	0.988
chr2	151722685	151722700	ENSG00000183091	3	-	ENSG00000212553_SNORD116(-)	6	21	0.991	0.986	0.997
chr20	43670333	43670348	ENSG00000101057	3	+	ENSG00000251896_SNORD116-27(+)	63	78	0.984	0.981	0.987
chr20	43678925	43678941	ENSG00000101057	4	+	ENSG00000252985_SNORD116(+)	0	16	0.988	0.982	0.995
chr20	43689586	43689601	ENSG00000101057	3	+	ENSG00000212553_SNORD116(-)	6	21	0.985	0.981	0.992
chr20	43690268	43690284	ENSG00000101057	4	+	ENSG00000251815_SNORD116-26(+)	80	96	0.988	0.983	0.992
chr20	43690268	43690285	ENSG00000101057	5	+	ENSG00000207245_SNORD116-29(+)	66	83	0.991	0.983	0.996
chr20	43690268	43690285	ENSG00000101057	5	+	ENSG00000251896_SNORD116-27(+)	75	92	0.989	0.983	0.996
chr20	43690268	43690285	ENSG00000101057	5	+	ENSG00000252277_SNORD116-30(+)	68	85	0.991	0.98	0.997
chr20	43690268	43690285	ENSG00000101057	5	+	ENSG00000252326_SNORD116-25(+)	75	92	0.989	0.983	0.996
chr20	43692645	43692660	ENSG00000101057	3	+	ENSG00000207245_SNORD116-29(+)	55	70	0.99	0.986	0.995
chr20	43693524	43693539	ENSG00000101057	3	+	ENSG00000206727_SNORD116-9(+)	6	21	0.992	0.981	0.998
chr20	43693524	43693539	ENSG00000101057	3	+	ENSG00000207014_SNORD116-3(+)	6	21	0.992	0.981	0.998
chr20	43693524	43693539	ENSG00000101057	3	+	ENSG00000207133_SNORD116-7(+)	6	21	0.992	0.981	0.998
chr20	43693524	43693539	ENSG00000101057	3	+	ENSG00000207191_SNORD116-5(+)	6	21	0.992	0.981	0.998
chr20	43696748	43696763	ENSG00000101057	3	+	ENSG00000206727_SNORD116-9(+)	53	68	0.984	0.981	0.986
chr20	43696748	43696763	ENSG00000101057	3	+	ENSG00000207014_SNORD116-3(+)	53	68	0.984	0.981	0.986
chr20	43696748	43696763	ENSG00000101057	3	+	ENSG00000207063_SNORD116-1(+)	53	68	0.984	0.981	0.986
chr20	43696748	43696763	ENSG00000101057	3	+	ENSG00000207093_SNORD116-8(+)	53	68	0.984	0.981	0.986
chr20	43696748	43696763	ENSG00000101057	3	+	ENSG00000207133_SNORD116-7(+)	53	68	0.984	0.981	0.986
chr20	43696748	43696763	ENSG00000101057	3	+	ENSG00000207191_SNORD116-5(+)	53	68	0.984	0.981	0.986
chr20	43700317	43700332	ENSG00000101057	3	+	ENSG00000251815_SNORD116-26(+)	67	82	0.989	0.983	0.995
chr20	43700317	43700332	ENSG00000101057	3	+	ENSG00000252326_SNORD116-25(+)	63	78	0.99	0.986	0.994
chr20	43700321	43700336	ENSG00000101057	3	+	ENSG00000251815_SNORD116-26(+)	63	78	0.985	0.984	0.987
chr20	43700321	43700336	ENSG00000101057	3	+	ENSG00000252326_SNORD116-25(+)	59	74	0.989	0.985	0.991
chr20	43700672	43700687	ENSG00000101057	3	+	ENSG00000200661_SNORD116-10(+)	42	57	0.993	0.989	0.996
chr20	43701051	43701066	ENSG00000101057	3	+	ENSG00000207063_SNORD116-1(+)	6	21	0.989	0.984	0.993
chr20	43703143	43703158	ENSG00000101057	3	+	ENSG00000200661_SNORD116-10(+)	74	89	0.988	0.981	0.992
chr20	43703252	43703267	ENSG00000101057	3	+	ENSG00000200661_SNORD116-10(+)	76	91	0.988	0.984	0.995
chr20	43707890	43707905	ENSG00000101057	3	+	ENSG00000252277_SNORD116-30(+)	52	67	0.984	0.982	0.988
chr20	43710067	43710082	ENSG00000101057	3	+	ENSG00000252277_SNORD116-30(+)	52	67	0.993	0.99	0.998
chr20	43710393	43710408	ENSG00000101057	3	+	ENSG00000251896_SNORD116-27(+)	70	85	0.984	0.98	0.989
chr20	43710393	43710408	ENSG00000101057	3	+	ENSG00000252277_SNORD116-30(+)	63	78	0.987	0.982	0.99
chr20	43710393	43710410	ENSG00000101057	5	+	ENSG00000251815_SNORD116-26(+)	72	89	0.989	0.981	0.994
chr20	43710393	43710410	ENSG00000101057	5	+	ENSG00000252326_SNORD116-25(+)	68	85	0.987	0.98	0.997
chr20	43711655	43711670	ENSG00000101057	3	+	ENSG00000206727_SNORD116-9(+)	6	21	0.989	0.986	0.992
chr20	43711655	43711670	ENSG00000101057	3	+	ENSG00000207014_SNORD116-3(+)	6	21	0.989	0.986	0.992
chr20	43711655	43711670	ENSG00000101057	3	+	ENSG00000207133_SNORD116-7(+)	6	21	0.989	0.986	0.992
chr20	43711655	43711670	ENSG00000101057	3	+	ENSG00000207191_SNORD116-5(+)	6	21	0.989	0.986	0.992
chr20	43711655	43711670	ENSG00000101057	3	+	ENSG00000212553_SNORD116(-)	6	21	0.994	0.993	0.995
chr20	43715042	43715057	ENSG00000101057	3	+	ENSG00000200661_SNORD116-10(+)	69	84	0.991	0.989	0.993
chr20	43715240	43715255	ENSG00000101057	3	+	ENSG00000252326_SNORD116-25(+)	61	76	0.989	0.985	0.997
chr20	47662105	47662120	ENSG00000196562	3	-	ENSG00000200661_SNORD116-10(+)	59	74	0.992	0.984	0.996
chr20	47667871	47667886	ENSG00000196562	3	-	ENSG00000212553_SNORD116(-)	6	21	0.991	0.99	0.992
chr20	47672386	47672401	ENSG00000196562	3	-	ENSG00000251815_SNORD116-26(+)	72	87	0.985	0.982	0.989
chr20	47672578	47672594	ENSG00000196562	4	-	ENSG00000207197_SNORD116-12(+)	62	78	0.989	0.984	0.993
chr20	47672580	47672595	ENSG00000196562	3	-	ENSG00000200661_SNORD116-10(+)	74	89	0.988	0.987	0.989
chr20	47674681	47674696	ENSG00000196562	3	-	ENSG00000252985_SNORD116(+)	49	64	0.988	0.984	0.991
chr20	47675897	47675912	ENSG00000196562	3	-	ENSG00000206609_SNORD116-11(+)	61	76	0.989	0.982	0.996
chr20	47688798	47688813	ENSG00000196562	3	-	ENSG00000251815_SNORD116-26(+)	76	91	0.988	0.984	0.993
chr20	47689314	47689330	ENSG00000196562	4	-	ENSG00000251815_SNORD116-26(+)	70	86	0.99	0.986	0.993
chr20	47689314	47689330	ENSG00000196562	4	-	ENSG00000252326_SNORD116-25(+)	66	82	0.987	0.982	0.996
chr20	47691664	47691679	ENSG00000196562	3	-	ENSG00000206609_SNORD116-11(+)	24	39	0.987	0.982	0.99
chr20	47694737	47694752	ENSG00000196562	3	-	ENSG00000207137_SNORD116-13(+)	49	64	0.987	0.982	0.989
chr20	47706292	47706307	ENSG00000196562	3	-	ENSG00000251896_SNORD116-27(+)	60	75	0.991	0.982	0.998
chr20	47707622	47707637	ENSG00000196562	3	-	ENSG00000212553_SNORD116(-)	6	21	0.988	0.981	0.996
chr20	47714994	47715009	ENSG00000196562	3	-	ENSG00000200661_SNORD116-10(+)	72	87	0.985	0.982	0.989
chr20	47715611	47715626	ENSG00000196562	3	-	ENSG00000206609_SNORD116-11(+)	61	76	0.989	0.984	0.996
chr20	47715611	47715626	ENSG00000196562	3	-	ENSG00000278715_SNORD116-20(+)	61	76	0.992	0.984	0.996
chr20	47720768	47720784	ENSG00000196562	4	-	ENSG00000207093_SNORD116-8(+)	6	22	0.994	0.991	0.998
chr20	47720768	47720784	ENSG00000196562	4	-	ENSG00000207442_SNORD116-6(+)	6	22	0.994	0.991	0.998
chr20	47723535	47723550	ENSG00000196562	3	-	ENSG00000278123_SNORD116-28(+)	46	61	0.995	0.992	0.998
chr20	47728673	47728688	ENSG00000196562	3	-	ENSG00000206609_SNORD116-11(+)	61	76	0.986	0.982	0.994
chr20	47735681	47735697	ENSG00000196562	4	-	ENSG00000275529_SNORD116-4(+)	74	90	0.989	0.981	0.995
chr20	47737365	47737381	ENSG00000196562	4	-	ENSG00000200661_SNORD116-10(+)	32	48	0.987	0.981	0.991
chr20	47742454	47742469	ENSG00000196562	3	-	ENSG00000207245_SNORD116-29(+)	60	75	0.989	0.984	0.997
chr20	47749386	47749402	ENSG00000196562	4	-	ENSG00000202498_SNORD116(-)	31	47	0.987	0.983	0.994
chr20	47749386	47749402	ENSG00000196562	4	-	ENSG00000206621_SNORD116-14(+)	31	47	0.987	0.983	0.994
chr20	47749386	47749402	ENSG00000196562	4	-	ENSG00000206656_SNORD116-17(+)	31	47	0.987	0.983	0.994
chr20	47749386	47749402	ENSG00000196562	4	-	ENSG00000206688_SNORD116-18(+)	31	47	0.987	0.983	0.994
chr20	47749386	47749402	ENSG00000196562	4	-	ENSG00000207137_SNORD116-13(+)	31	47	0.987	0.983	0.994
chr20	47749386	47749402	ENSG00000196562	4	-	ENSG00000207174_SNORD116-15(+)	31	47	0.987	0.983	0.994
chr20	47749386	47749402	ENSG00000196562	4	-	ENSG00000207263_SNORD116-16(+)	31	47	0.987	0.983	0.994
chr20	47749386	47749402	ENSG00000196562	4	-	ENSG00000207279_SNORD116-24(+)	31	47	0.987	0.983	0.994
chr20	47749386	47749402	ENSG00000196562	4	-	ENSG00000207375_SNORD116-23(+)	31	47	0.987	0.983	0.994
chr20	47749386	47749402	ENSG00000196562	4	-	ENSG00000207460_SNORD116-19(+)	31	47	0.987	0.983	0.994
chr20	47749386	47749402	ENSG00000196562	4	-	ENSG00000275127_SNORD116-22(+)	31	47	0.987	0.983	0.994
chr20	47749386	47749402	ENSG00000196562	4	-	ENSG00000277785_SNORD116-21(+)	31	47	0.987	0.983	0.994
chr20	47749386	47749402	ENSG00000196562	4	-	ENSG00000278715_SNORD116-20(+)	31	47	0.987	0.983	0.994
chr20	47752699	47752714	ENSG00000196562	3	-	ENSG00000252277_SNORD116-30(+)	53	68	0.992	0.987	0.997
chr20	47753125	47753141	ENSG00000196562	4	-	ENSG00000202498_SNORD116(-)	69	85	0.985	0.982	0.991
chr20	47757433	47757448	ENSG00000196562	3	-	ENSG00000207375_SNORD116-23(+)	60	75	0.992	0.988	0.996
chr20	47758059	47758074	ENSG00000196562	3	-	ENSG00000207245_SNORD116-29(+)	40	55	0.983	0.98	0.987
chr20	47760990	47761005	ENSG00000196562	3	-	ENSG00000252326_SNORD116-25(+)	60	75	0.984	0.98	0.987
chr20	47774256	47774272	ENSG00000196562	4	-	ENSG00000207245_SNORD116-29(+)	65	81	0.992	0.984	0.996
chr20	47774256	47774272	ENSG00000196562	4	-	ENSG00000251815_SNORD116-26(+)	78	94	0.989	0.984	0.995
chr20	47774256	47774272	ENSG00000196562	4	-	ENSG00000252277_SNORD116-30(+)	67	83	0.992	0.984	0.996
chr20	47776287	47776303	ENSG00000196562	4	-	ENSG00000207245_SNORD116-29(+)	64	80	0.989	0.983	0.995
chr20	47776287	47776303	ENSG00000196562	4	-	ENSG00000252277_SNORD116-30(+)	66	82	0.988	0.981	0.995
chr20	47777820	47777835	ENSG00000196562	3	-	ENSG00000207245_SNORD116-29(+)	63	78	0.992	0.99	0.997
chr20	47777820	47777835	ENSG00000196562	3	-	ENSG00000251815_SNORD116-26(+)	76	91	0.994	0.993	0.995
chr20	47777820	47777835	ENSG00000196562	3	-	ENSG00000251896_SNORD116-27(+)	72	87	0.993	0.989	0.996
chr20	47777820	47777835	ENSG00000196562	3	-	ENSG00000252277_SNORD116-30(+)	65	80	0.992	0.99	0.996
chr20	47777820	47777835	ENSG00000196562	3	-	ENSG00000252326_SNORD116-25(+)	72	87	0.993	0.989	0.996
chr20	47779391	47779406	ENSG00000196562	3	-	ENSG00000252985_SNORD116(+)	56	71	0.986	0.983	0.993
chr20	47779969	47779984	ENSG00000196562	3	-	ENSG00000207093_SNORD116-8(+)	6	21	0.989	0.984	0.998
chr20	47781572	47781587	ENSG00000196562	3	-	ENSG00000207063_SNORD116-1(+)	6	21	0.99	0.982	0.995
chr20	47782788	47782804	ENSG00000196562	4	-	ENSG00000252985_SNORD116(+)	45	61	0.989	0.981	0.994
chr20	47783037	47783052	ENSG00000196562	3	-	ENSG00000251815_SNORD116-26(+)	61	76	0.988	0.984	0.991
chr20	47784159	47784174	ENSG00000196562	3	-	ENSG00000252326_SNORD116-25(+)	60	75	0.985	0.982	0.988
chr21	45405231	45405246	ENSG00000182871	3	+	ENSG00000252326_SNORD116-25(+)	59	74	0.986	0.982	0.994
chr21	45410325	45410340	ENSG00000182871	3	+	ENSG00000206656_SNORD116-17(+)	61	76	0.988	0.981	0.994
chr21	45410325	45410340	ENSG00000182871	3	+	ENSG00000206688_SNORD116-18(+)	61	76	0.988	0.981	0.994
chr21	45410325	45410340	ENSG00000182871	3	+	ENSG00000207174_SNORD116-15(+)	61	76	0.988	0.981	0.994
chr21	45410325	45410340	ENSG00000182871	3	+	ENSG00000207263_SNORD116-16(+)	61	76	0.988	0.981	0.994
chr21	45410325	45410340	ENSG00000182871	3	+	ENSG00000207460_SNORD116-19(+)	61	76	0.988	0.981	0.994
chr21	45410325	45410340	ENSG00000182871	3	+	ENSG00000275127_SNORD116-22(+)	61	76	0.988	0.981	0.994
chr21	45410325	45410340	ENSG00000182871	3	+	ENSG00000277785_SNORD116-21(+)	61	76	0.988	0.981	0.994
chr21	45410917	45410932	ENSG00000182871	3	+	ENSG00000207093_SNORD116-8(+)	6	21	0.989	0.981	0.994
chr21	45410917	45410932	ENSG00000182871	3	+	ENSG00000207442_SNORD116-6(+)	6	21	0.986	0.981	0.994
chr21	45411092	45411107	ENSG00000182871	3	+	ENSG00000252326_SNORD116-25(+)	60	75	0.986	0.982	0.989
chr21	45412831	45412846	ENSG00000182871	3	+	ENSG00000251815_SNORD116-26(+)	72	87	0.991	0.983	0.997
chr21	45413118	45413133	ENSG00000182871	3	+	ENSG00000275529_SNORD116-4(+)	6	21	0.985	0.982	0.99
chr21	45414965	45414980	ENSG00000182871	3	+	ENSG00000275529_SNORD116-4(+)	71	86	0.991	0.985	0.996
chr21	45415586	45415601	ENSG00000182871	3	+	ENSG00000275529_SNORD116-4(+)	67	82	0.989	0.983	0.993
chr21	45417703	45417719	ENSG00000182871	4	+	ENSG00000252277_SNORD116-30(+)	56	72	0.985	0.982	0.991
chr21	45421563	45421579	ENSG00000182871	4	+	ENSG00000202498_SNORD116(-)	76	92	0.991	0.985	0.996
chr21	45421947	45421963	ENSG00000182871	4	+	ENSG00000212553_SNORD116(-)	3	19	0.995	0.99	0.998
chr21	45426929	45426945	ENSG00000182871	4	+	ENSG00000212553_SNORD116(-)	5	21	0.99	0.986	0.993
chr21	45429431	45429446	ENSG00000182871	3	+	ENSG00000252985_SNORD116(+)	1	16	0.994	0.992	0.998
chr21	45431618	45431633	ENSG00000182871	3	+	ENSG00000275529_SNORD116-4(+)	8	23	0.983	0.982	0.986
chr21	45433229	45433244	ENSG00000182871	3	+	ENSG00000207137_SNORD116-13(+)	60	75	0.995	0.993	0.998
chr21	45436766	45436781	ENSG00000182871	3	+	ENSG00000207245_SNORD116-29(+)	55	70	0.985	0.98	0.991
chr21	45440395	45440410	ENSG00000182871	3	+	ENSG00000275529_SNORD116-4(+)	7	22	0.988	0.984	0.992
chr21	45440396	45440411	ENSG00000182871	3	+	ENSG00000207093_SNORD116-8(+)	6	21	0.988	0.983	0.996
chr21	45442019	45442034	ENSG00000182871	3	+	ENSG00000252985_SNORD116(+)	3	18	0.983	0.981	0.987
chr21	45442904	45442919	ENSG00000182871	3	+	ENSG00000200661_SNORD116-10(+)	70	85	0.993	0.991	0.994
chr21	45442961	45442976	ENSG00000182871	3	+	ENSG00000200661_SNORD116-10(+)	70	85	0.993	0.991	0.994
chr21	45443031	45443046	ENSG00000182871	3	+	ENSG00000207375_SNORD116-23(+)	65	80	0.983	0.982	0.986
chr21	45443091	45443106	ENSG00000182871	3	+	ENSG00000207375_SNORD116-23(+)	65	80	0.983	0.982	0.986
chr21	45450282	45450297	ENSG00000182871	3	+	ENSG00000252326_SNORD116-25(+)	60	75	0.983	0.983	0.984
chr21	45451000	45451015	ENSG00000182871	3	+	ENSG00000212553_SNORD116(-)	6	21	0.991	0.987	0.994
chr21	45451473	45451488	ENSG00000182871	3	+	ENSG00000212553_SNORD116(-)	5	20	0.991	0.983	0.998
chr21	45453391	45453406	ENSG00000182871	3	+	ENSG00000252985_SNORD116(+)	8	23	0.989	0.985	0.992
chr21	45453756	45453771	ENSG00000182871	3	+	ENSG00000212553_SNORD116(-)	6	21	0.991	0.988	0.994
chr21	45454431	45454446	ENSG00000182871	3	+	ENSG00000212553_SNORD116(-)	6	21	0.99	0.987	0.992
chr21	45454714	45454729	ENSG00000182871	3	+	ENSG00000275529_SNORD116-4(+)	6	21	0.99	0.981	0.996
chr21	45456647	45456662	ENSG00000182871	3	+	ENSG00000212553_SNORD116(-)	6	21	0.99	0.987	0.994
chr21	45457474	45457489	ENSG00000182871	3	+	ENSG00000206727_SNORD116-9(+)	6	21	0.984	0.98	0.987
chr21	45457474	45457489	ENSG00000182871	3	+	ENSG00000207014_SNORD116-3(+)	6	21	0.984	0.98	0.987
chr21	45457474	45457489	ENSG00000182871	3	+	ENSG00000207133_SNORD116-7(+)	6	21	0.984	0.98	0.987
chr21	45457474	45457489	ENSG00000182871	3	+	ENSG00000207191_SNORD116-5(+)	6	21	0.984	0.98	0.987
chr21	45457568	45457584	ENSG00000182871	4	+	ENSG00000206727_SNORD116-9(+)	6	22	0.986	0.98	0.997
chr21	45457568	45457584	ENSG00000182871	4	+	ENSG00000207014_SNORD116-3(+)	6	22	0.986	0.98	0.997
chr21	45457568	45457584	ENSG00000182871	4	+	ENSG00000207133_SNORD116-7(+)	6	22	0.986	0.98	0.997
chr21	45457568	45457584	ENSG00000182871	4	+	ENSG00000207191_SNORD116-5(+)	6	22	0.986	0.98	0.997
chr21	45457861	45457876	ENSG00000182871	3	+	ENSG00000212553_SNORD116(-)	6	21	0.998	0.997	0.998
chr21	45459564	45459579	ENSG00000182871	3	+	ENSG00000252985_SNORD116(+)	1	16	0.987	0.984	0.991
chr21	45464599	45464614	ENSG00000182871	3	+	ENSG00000278123_SNORD116-28(+)	70	85	0.99	0.983	0.995
chr21	45467722	45467737	ENSG00000182871	3	+	ENSG00000212553_SNORD116(-)	5	20	0.993	0.987	0.999
chr21	45467828	45467843	ENSG00000182871	3	+	ENSG00000212553_SNORD116(-)	6	21	0.995	0.994	0.997
chr21	45470017	45470032	ENSG00000182871	3	+	ENSG00000252326_SNORD116-25(+)	61	76	0.989	0.986	0.992
chr21	45477444	45477459	ENSG00000182871	3	+	ENSG00000252326_SNORD116-25(+)	60	75	0.989	0.981	0.998
chr21	45481079	45481094	ENSG00000182871	3	+	ENSG00000212553_SNORD116(-)	6	21	0.993	0.989	0.995
chr21	45487311	45487326	ENSG00000182871	3	+	ENSG00000275529_SNORD116-4(+)	68	83	0.988	0.983	0.999
chr21	45490212	45490227	ENSG00000182871	3	+	ENSG00000212553_SNORD116(-)	6	21	0.994	0.992	0.996
chr21	45498349	45498364	ENSG00000182871	3	+	ENSG00000207137_SNORD116-13(+)	49	64	0.989	0.983	0.993
chr21	45500253	45500268	ENSG00000182871	3	+	ENSG00000252985_SNORD116(+)	8	23	0.989	0.985	0.992
chr21	45500291	45500306	ENSG00000182871	3	+	ENSG00000277785_SNORD116-21(+)	16	31	0.987	0.982	0.99
chr21	45500337	45500352	ENSG00000182871	3	+	ENSG00000252985_SNORD116(+)	8	23	0.989	0.985	0.992
chr21	45504236	45504251	ENSG00000182871	3	+	ENSG00000206727_SNORD116-9(+)	6	21	0.996	0.995	0.997
chr21	45504236	45504251	ENSG00000182871	3	+	ENSG00000207014_SNORD116-3(+)	6	21	0.996	0.995	0.997
chr21	45504236	45504251	ENSG00000182871	3	+	ENSG00000207063_SNORD116-1(+)	6	21	0.989	0.984	0.995
chr21	45504236	45504251	ENSG00000182871	3	+	ENSG00000207093_SNORD116-8(+)	6	21	0.988	0.983	0.991
chr21	45504236	45504251	ENSG00000182871	3	+	ENSG00000207133_SNORD116-7(+)	6	21	0.996	0.995	0.997
