target_chromo	target_window_start	target_window_end	target_id	count	target_strand	sno_id	sno_window_start	sno_window_end	mean_score	min_score	max_score
chr2	151567673	151567688	ENSG00000183091	3	-	ENSG00000212428_SNORD115(+)	42	57	0.983	0.982	0.985
chr2	151646987	151647002	ENSG00000183091	3	-	ENSG00000199968_SNORD115-19(+)	56	71	0.985	0.982	0.989
chr2	151646987	151647002	ENSG00000183091	3	-	ENSG00000200163_SNORD115-18(+)	56	71	0.985	0.982	0.989
chr2	151646987	151647002	ENSG00000183091	3	-	ENSG00000201482_SNORD115-17(+)	56	71	0.985	0.982	0.989
chr2	151656697	151656712	ENSG00000183091	3	-	ENSG00000212428_SNORD115(+)	44	59	0.988	0.98	0.994
chr2	151725194	151725209	ENSG00000183091	3	-	ENSG00000200398_SNORD115-24(+)	4	19	0.994	0.99	0.997
chr2	151725194	151725209	ENSG00000183091	3	-	ENSG00000200478_SNORD115-41(+)	4	19	0.989	0.982	0.995
chr2	151725194	151725209	ENSG00000183091	3	-	ENSG00000202188_SNORD115-31(+)	4	19	0.989	0.982	0.995
chr2	151725194	151725209	ENSG00000183091	3	-	ENSG00000275524_SNORD115-26(+)	4	19	0.989	0.982	0.995
chr20	43678117	43678132	ENSG00000101057	3	+	ENSG00000199311_SNORD115-34(+)	33	48	0.985	0.981	0.99
chr20	43678117	43678132	ENSG00000101057	3	+	ENSG00000199453_SNORD115-12(+)	33	48	0.985	0.981	0.99
chr20	43678117	43678132	ENSG00000101057	3	+	ENSG00000199489_SNORD115-25(+)	33	48	0.985	0.981	0.99
chr20	43678117	43678132	ENSG00000101057	3	+	ENSG00000199704_SNORD115-29(+)	33	48	0.985	0.981	0.99
chr20	43678117	43678132	ENSG00000101057	3	+	ENSG00000199712_SNORD115-2(+)	33	48	0.985	0.981	0.99
chr20	43678117	43678132	ENSG00000101057	3	+	ENSG00000199782_SNORD115-9(+)	33	48	0.985	0.981	0.99
chr20	43678117	43678132	ENSG00000101057	3	+	ENSG00000199833_SNORD115-21(+)	32	47	0.987	0.981	0.995
chr20	43678117	43678132	ENSG00000101057	3	+	ENSG00000199960_SNORD115-14(+)	32	47	0.987	0.981	0.995
chr20	43678117	43678132	ENSG00000101057	3	+	ENSG00000199968_SNORD115-19(+)	33	48	0.985	0.981	0.99
chr20	43678117	43678132	ENSG00000101057	3	+	ENSG00000199970_SNORD115-3(+)	33	48	0.985	0.981	0.99
chr20	43678117	43678132	ENSG00000101057	3	+	ENSG00000200163_SNORD115-18(+)	33	48	0.985	0.981	0.99
chr20	43678117	43678132	ENSG00000101057	3	+	ENSG00000200478_SNORD115-41(+)	33	48	0.985	0.981	0.99
chr20	43678117	43678132	ENSG00000101057	3	+	ENSG00000200486_SNORD115-11(+)	33	48	0.985	0.981	0.99
chr20	43678117	43678132	ENSG00000101057	3	+	ENSG00000200503_SNORD115-5(+)	33	48	0.985	0.981	0.99
chr20	43678117	43678132	ENSG00000101057	3	+	ENSG00000200564_SNORD115-39(+)	33	48	0.985	0.981	0.99
chr20	43678117	43678132	ENSG00000101057	3	+	ENSG00000200680_SNORD115-4(+)	33	48	0.985	0.981	0.99
chr20	43678117	43678132	ENSG00000101057	3	+	ENSG00000200757_SNORD115-16(+)	33	48	0.985	0.981	0.99
chr20	43678117	43678132	ENSG00000101057	3	+	ENSG00000200801_SNORD115-28(+)	32	47	0.987	0.981	0.995
chr20	43678117	43678132	ENSG00000101057	3	+	ENSG00000200812_SNORD115-6(+)	33	48	0.985	0.981	0.99
chr20	43678117	43678132	ENSG00000101057	3	+	ENSG00000201143_SNORD115-42(+)	33	48	0.985	0.981	0.99
chr20	43678117	43678132	ENSG00000101057	3	+	ENSG00000201326_SNORD115-22(+)	33	48	0.985	0.981	0.99
chr20	43678117	43678132	ENSG00000101057	3	+	ENSG00000201331_SNORD115-23(+)	33	48	0.985	0.981	0.99
chr20	43678117	43678132	ENSG00000101057	3	+	ENSG00000201482_SNORD115-17(+)	33	48	0.985	0.981	0.99
chr20	43678117	43678132	ENSG00000101057	3	+	ENSG00000201679_SNORD115-15(+)	32	47	0.987	0.981	0.995
chr20	43678117	43678132	ENSG00000101057	3	+	ENSG00000201831_SNORD115-1(+)	33	48	0.985	0.981	0.99
chr20	43678117	43678132	ENSG00000101057	3	+	ENSG00000201943_SNORD115-10(+)	32	47	0.987	0.981	0.995
chr20	43678117	43678132	ENSG00000101057	3	+	ENSG00000201969_SNORD115-20(+)	33	48	0.985	0.981	0.99
chr20	43678117	43678132	ENSG00000101057	3	+	ENSG00000201992_SNORD115-35(+)	33	48	0.985	0.981	0.99
chr20	43678117	43678132	ENSG00000101057	3	+	ENSG00000202373_SNORD115-43(+)	33	48	0.985	0.981	0.99
chr20	43678117	43678132	ENSG00000101057	3	+	ENSG00000202499_SNORD115-36(+)	33	48	0.985	0.981	0.99
chr20	43678117	43678132	ENSG00000101057	3	+	ENSG00000272460_SNORD115-40(+)	33	48	0.985	0.981	0.99
chr20	43678117	43678132	ENSG00000101057	3	+	ENSG00000273835_SNORD115-13(+)	33	48	0.985	0.981	0.99
chr20	43678117	43678132	ENSG00000101057	3	+	ENSG00000275524_SNORD115-26(+)	33	48	0.985	0.981	0.99
chr20	43699978	43699994	ENSG00000101057	4	+	ENSG00000212428_SNORD115(+)	7	23	0.988	0.983	0.994
chr20	47665541	47665556	ENSG00000196562	3	-	ENSG00000199311_SNORD115-34(+)	64	79	0.982	0.98	0.984
chr20	47665541	47665556	ENSG00000196562	3	-	ENSG00000199453_SNORD115-12(+)	64	79	0.982	0.98	0.984
chr20	47665541	47665556	ENSG00000196562	3	-	ENSG00000199489_SNORD115-25(+)	64	79	0.982	0.98	0.984
chr20	47665541	47665556	ENSG00000196562	3	-	ENSG00000199704_SNORD115-29(+)	64	79	0.982	0.98	0.984
chr20	47665541	47665556	ENSG00000196562	3	-	ENSG00000199782_SNORD115-9(+)	64	79	0.982	0.98	0.984
chr20	47665541	47665556	ENSG00000196562	3	-	ENSG00000199833_SNORD115-21(+)	63	78	0.982	0.98	0.984
chr20	47665541	47665556	ENSG00000196562	3	-	ENSG00000199960_SNORD115-14(+)	63	78	0.982	0.98	0.984
chr20	47665541	47665556	ENSG00000196562	3	-	ENSG00000199970_SNORD115-3(+)	64	79	0.982	0.98	0.984
chr20	47665541	47665556	ENSG00000196562	3	-	ENSG00000200398_SNORD115-24(+)	64	79	0.982	0.98	0.984
chr20	47665541	47665556	ENSG00000196562	3	-	ENSG00000200478_SNORD115-41(+)	64	79	0.982	0.98	0.984
chr20	47665541	47665556	ENSG00000196562	3	-	ENSG00000200486_SNORD115-11(+)	64	79	0.982	0.98	0.984
chr20	47665541	47665556	ENSG00000196562	3	-	ENSG00000200503_SNORD115-5(+)	64	79	0.982	0.98	0.984
chr20	47665541	47665556	ENSG00000196562	3	-	ENSG00000200564_SNORD115-39(+)	64	79	0.982	0.98	0.984
chr20	47665541	47665556	ENSG00000196562	3	-	ENSG00000200593_SNORD115-33(+)	64	79	0.982	0.98	0.984
chr20	47665541	47665556	ENSG00000196562	3	-	ENSG00000200680_SNORD115-4(+)	64	79	0.982	0.98	0.984
chr20	47665541	47665556	ENSG00000196562	3	-	ENSG00000200726_SNORD115-8(+)	64	79	0.982	0.98	0.984
chr20	47665541	47665556	ENSG00000196562	3	-	ENSG00000200757_SNORD115-16(+)	64	79	0.982	0.98	0.984
chr20	47665541	47665556	ENSG00000196562	3	-	ENSG00000200812_SNORD115-6(+)	64	79	0.982	0.98	0.984
chr20	47665541	47665556	ENSG00000196562	3	-	ENSG00000200949_SNORD115-32(+)	64	79	0.982	0.98	0.984
chr20	47665541	47665556	ENSG00000196562	3	-	ENSG00000200987_SNORD115-30(+)	64	79	0.982	0.98	0.984
chr20	47665541	47665556	ENSG00000196562	3	-	ENSG00000201143_SNORD115-42(+)	64	79	0.982	0.98	0.984
chr20	47665541	47665556	ENSG00000196562	3	-	ENSG00000201679_SNORD115-15(+)	63	78	0.982	0.98	0.984
chr20	47665541	47665556	ENSG00000196562	3	-	ENSG00000201831_SNORD115-1(+)	64	79	0.982	0.98	0.984
chr20	47665541	47665556	ENSG00000196562	3	-	ENSG00000201907_SNORD115-38(+)	64	79	0.982	0.98	0.984
chr20	47665541	47665556	ENSG00000196562	3	-	ENSG00000201943_SNORD115-10(+)	63	78	0.982	0.98	0.984
chr20	47665541	47665556	ENSG00000196562	3	-	ENSG00000202261_SNORD115-44(+)	64	79	0.982	0.98	0.984
chr20	47665541	47665556	ENSG00000196562	3	-	ENSG00000202373_SNORD115-43(+)	64	79	0.982	0.98	0.984
chr20	47665541	47665556	ENSG00000196562	3	-	ENSG00000202499_SNORD115-36(+)	64	79	0.982	0.98	0.984
chr20	47665541	47665556	ENSG00000196562	3	-	ENSG00000272460_SNORD115-40(+)	64	79	0.982	0.98	0.984
chr20	47665541	47665556	ENSG00000196562	3	-	ENSG00000273835_SNORD115-13(+)	64	79	0.982	0.98	0.984
chr20	47665541	47665556	ENSG00000196562	3	-	ENSG00000275524_SNORD115-26(+)	64	79	0.982	0.98	0.984
chr20	47665541	47665556	ENSG00000196562	3	-	ENSG00000278089_SNORD115-7(+)	64	79	0.982	0.98	0.984
chr20	47715468	47715484	ENSG00000196562	4	-	ENSG00000200478_SNORD115-41(+)	1	17	0.986	0.985	0.987
chr20	47715468	47715484	ENSG00000196562	4	-	ENSG00000202188_SNORD115-31(+)	1	17	0.986	0.985	0.987
chr20	47715468	47715484	ENSG00000196562	4	-	ENSG00000275524_SNORD115-26(+)	1	17	0.986	0.985	0.987
chr20	47715469	47715484	ENSG00000196562	3	-	ENSG00000200398_SNORD115-24(+)	2	17	0.986	0.981	0.99
chr20	47756360	47756375	ENSG00000196562	3	-	ENSG00000199712_SNORD115-2(+)	9	24	0.987	0.982	0.994
chr20	47767055	47767070	ENSG00000196562	3	-	ENSG00000201634_SNORD115-48(+)	58	73	0.987	0.984	0.994
chr21	45418224	45418239	ENSG00000182871	3	+	ENSG00000200478_SNORD115-41(+)	4	19	0.994	0.991	0.997
chr21	45418224	45418239	ENSG00000182871	3	+	ENSG00000202188_SNORD115-31(+)	4	19	0.994	0.991	0.997
chr21	45418224	45418239	ENSG00000182871	3	+	ENSG00000275524_SNORD115-26(+)	4	19	0.994	0.991	0.997
chr21	45426962	45426977	ENSG00000182871	3	+	ENSG00000199712_SNORD115-2(+)	9	24	0.989	0.984	0.994
chr21	45475511	45475526	ENSG00000182871	3	+	ENSG00000199712_SNORD115-2(+)	9	24	0.986	0.982	0.992
chr3	6816474	6816489	ENSG00000196277	3	+	ENSG00000199712_SNORD115-2(+)	9	24	0.992	0.99	0.994
chr3	6838971	6838986	ENSG00000196277	3	+	ENSG00000200564_SNORD115-39(+)	4	19	0.986	0.984	0.989
chr3	6868983	6869000	ENSG00000196277	5	+	ENSG00000212411_SNORD115(+)	58	75	0.986	0.983	0.993
chr3	6868984	6869000	ENSG00000196277	4	+	ENSG00000201992_SNORD115-35(+)	64	80	0.985	0.98	0.992
chr3	6868984	6869000	ENSG00000196277	4	+	ENSG00000202188_SNORD115-31(+)	64	80	0.985	0.98	0.992
chr3	6871557	6871572	ENSG00000196277	3	+	ENSG00000200801_SNORD115-28(+)	3	18	0.99	0.981	0.999
chr3	6976131	6976146	ENSG00000196277	3	+	ENSG00000200398_SNORD115-24(+)	33	48	0.987	0.984	0.989
chr3	6985976	6985991	ENSG00000196277	3	+	ENSG00000201634_SNORD115-48(+)	9	24	0.99	0.986	0.994
chr3	6986740	6986755	ENSG00000196277	3	+	ENSG00000199712_SNORD115-2(+)	9	24	0.99	0.987	0.994
chr3	7023909	7023924	ENSG00000196277	3	+	ENSG00000200593_SNORD115-33(+)	25	40	0.992	0.989	0.994
chr3	7023909	7023924	ENSG00000196277	3	+	ENSG00000200949_SNORD115-32(+)	25	40	0.99	0.988	0.991
chr3	7023909	7023924	ENSG00000196277	3	+	ENSG00000202261_SNORD115-44(+)	25	40	0.992	0.989	0.994
chr3	7026808	7026823	ENSG00000196277	3	+	ENSG00000199833_SNORD115-21(+)	15	30	0.983	0.98	0.986
chr3	7156138	7156153	ENSG00000196277	3	+	ENSG00000199712_SNORD115-2(+)	9	24	0.99	0.985	0.993
chr3	7164014	7164029	ENSG00000196277	3	+	ENSG00000201634_SNORD115-48(+)	10	25	0.986	0.981	0.989
chr3	7185050	7185065	ENSG00000196277	3	+	ENSG00000199712_SNORD115-2(+)	15	30	0.985	0.983	0.986
chr3	7191378	7191393	ENSG00000196277	3	+	ENSG00000200593_SNORD115-33(+)	35	50	0.988	0.981	0.994
chr3	7191378	7191393	ENSG00000196277	3	+	ENSG00000202261_SNORD115-44(+)	35	50	0.988	0.981	0.994
chr3	7225653	7225668	ENSG00000196277	3	+	ENSG00000212380_SNORD115-45(+)	2	17	0.986	0.98	0.994
chr3	7226480	7226495	ENSG00000196277	3	+	ENSG00000199712_SNORD115-2(+)	10	25	0.99	0.989	0.992
chr3	7411991	7412006	ENSG00000196277	3	+	ENSG00000201300_SNORD115-27(+)	29	44	0.985	0.98	0.989
chr3	7434821	7434836	ENSG00000196277	3	+	ENSG00000200398_SNORD115-24(+)	33	48	0.986	0.985	0.987
chr3	7439767	7439782	ENSG00000196277	3	+	ENSG00000212428_SNORD115(+)	8	23	0.988	0.982	0.997
chr3	7439936	7439951	ENSG00000196277	3	+	ENSG00000212428_SNORD115(+)	8	23	0.988	0.982	0.997
chr3	7442940	7442955	ENSG00000196277	3	+	ENSG00000199833_SNORD115-21(+)	30	45	0.982	0.981	0.983
chr3	7442940	7442955	ENSG00000196277	3	+	ENSG00000199960_SNORD115-14(+)	30	45	0.982	0.981	0.983
chr3	7442940	7442955	ENSG00000196277	3	+	ENSG00000200801_SNORD115-28(+)	30	45	0.982	0.981	0.983
chr3	7442940	7442955	ENSG00000196277	3	+	ENSG00000201679_SNORD115-15(+)	30	45	0.982	0.981	0.983
chr3	7442940	7442955	ENSG00000196277	3	+	ENSG00000201943_SNORD115-10(+)	30	45	0.982	0.981	0.983
chr3	7483494	7483509	ENSG00000196277	3	+	ENSG00000200478_SNORD115-41(+)	14	29	0.985	0.981	0.991
chr3	7533696	7533711	ENSG00000196277	3	+	ENSG00000212380_SNORD115-45(+)	32	47	0.987	0.983	0.993
chr3	7561428	7561443	ENSG00000196277	3	+	ENSG00000199712_SNORD115-2(+)	9	24	0.992	0.985	0.997
chr3	7590211	7590226	ENSG00000196277	3	+	ENSG00000199712_SNORD115-2(+)	9	24	0.988	0.982	0.992
chr3	7605835	7605851	ENSG00000196277	4	+	ENSG00000212380_SNORD115-45(+)	8	24	0.99	0.983	0.996
chr3	7682822	7682838	ENSG00000196277	4	+	ENSG00000278089_SNORD115-7(+)	3	19	0.99	0.986	0.995
chr3	7739002	7739018	ENSG00000196277	4	+	ENSG00000200801_SNORD115-28(+)	2	18	0.989	0.983	0.996
chr3	128726303	128726318	ENSG00000075785	3	+	ENSG00000201634_SNORD115-48(+)	58	73	0.989	0.98	0.996
chr3	128735436	128735452	ENSG00000075785	4	+	ENSG00000199712_SNORD115-2(+)	62	78	0.988	0.981	0.992
chr3	128735436	128735452	ENSG00000075785	4	+	ENSG00000201969_SNORD115-20(+)	62	78	0.988	0.981	0.992
chr3	128773895	128773910	ENSG00000075785	3	+	ENSG00000199311_SNORD115-34(+)	33	48	0.985	0.981	0.99
chr3	128773895	128773910	ENSG00000075785	3	+	ENSG00000199453_SNORD115-12(+)	33	48	0.985	0.981	0.99
chr3	128773895	128773910	ENSG00000075785	3	+	ENSG00000199489_SNORD115-25(+)	33	48	0.985	0.981	0.99
chr3	128773895	128773910	ENSG00000075785	3	+	ENSG00000199704_SNORD115-29(+)	33	48	0.985	0.981	0.99
chr3	128773895	128773910	ENSG00000075785	3	+	ENSG00000199712_SNORD115-2(+)	33	48	0.985	0.981	0.99
chr3	128773895	128773910	ENSG00000075785	3	+	ENSG00000199782_SNORD115-9(+)	33	48	0.985	0.981	0.99
chr3	128773895	128773910	ENSG00000075785	3	+	ENSG00000199833_SNORD115-21(+)	32	47	0.987	0.981	0.995
chr3	128773895	128773910	ENSG00000075785	3	+	ENSG00000199960_SNORD115-14(+)	32	47	0.987	0.981	0.995
chr3	128773895	128773910	ENSG00000075785	3	+	ENSG00000199968_SNORD115-19(+)	33	48	0.985	0.981	0.99
chr3	128773895	128773910	ENSG00000075785	3	+	ENSG00000199970_SNORD115-3(+)	33	48	0.985	0.981	0.99
chr3	128773895	128773910	ENSG00000075785	3	+	ENSG00000200163_SNORD115-18(+)	33	48	0.985	0.981	0.99
chr3	128773895	128773910	ENSG00000075785	3	+	ENSG00000200478_SNORD115-41(+)	33	48	0.985	0.981	0.99
chr3	128773895	128773910	ENSG00000075785	3	+	ENSG00000200486_SNORD115-11(+)	33	48	0.985	0.981	0.99
chr3	128773895	128773910	ENSG00000075785	3	+	ENSG00000200503_SNORD115-5(+)	33	48	0.985	0.981	0.99
chr3	128773895	128773910	ENSG00000075785	3	+	ENSG00000200564_SNORD115-39(+)	33	48	0.985	0.981	0.99
chr3	128773895	128773910	ENSG00000075785	3	+	ENSG00000200680_SNORD115-4(+)	33	48	0.985	0.981	0.99
chr3	128773895	128773910	ENSG00000075785	3	+	ENSG00000200757_SNORD115-16(+)	33	48	0.985	0.981	0.99
chr3	128773895	128773910	ENSG00000075785	3	+	ENSG00000200801_SNORD115-28(+)	32	47	0.987	0.981	0.995
chr3	128773895	128773910	ENSG00000075785	3	+	ENSG00000200812_SNORD115-6(+)	33	48	0.985	0.981	0.99
chr3	128773895	128773910	ENSG00000075785	3	+	ENSG00000201143_SNORD115-42(+)	33	48	0.985	0.981	0.99
chr3	128773895	128773910	ENSG00000075785	3	+	ENSG00000201326_SNORD115-22(+)	33	48	0.985	0.981	0.99
chr3	128773895	128773910	ENSG00000075785	3	+	ENSG00000201331_SNORD115-23(+)	33	48	0.985	0.981	0.99
chr3	128773895	128773910	ENSG00000075785	3	+	ENSG00000201482_SNORD115-17(+)	33	48	0.985	0.981	0.99
chr3	128773895	128773910	ENSG00000075785	3	+	ENSG00000201679_SNORD115-15(+)	32	47	0.987	0.981	0.995
chr3	128773895	128773910	ENSG00000075785	3	+	ENSG00000201831_SNORD115-1(+)	33	48	0.985	0.981	0.99
chr3	128773895	128773910	ENSG00000075785	3	+	ENSG00000201943_SNORD115-10(+)	32	47	0.987	0.981	0.995
chr3	128773895	128773910	ENSG00000075785	3	+	ENSG00000201969_SNORD115-20(+)	33	48	0.985	0.981	0.99
chr3	128773895	128773910	ENSG00000075785	3	+	ENSG00000201992_SNORD115-35(+)	33	48	0.985	0.981	0.99
chr3	128773895	128773910	ENSG00000075785	3	+	ENSG00000202373_SNORD115-43(+)	33	48	0.985	0.981	0.99
chr3	128773895	128773910	ENSG00000075785	3	+	ENSG00000202499_SNORD115-36(+)	33	48	0.985	0.981	0.99
chr3	128773895	128773910	ENSG00000075785	3	+	ENSG00000272460_SNORD115-40(+)	33	48	0.985	0.981	0.99
chr3	128773895	128773910	ENSG00000075785	3	+	ENSG00000273835_SNORD115-13(+)	33	48	0.985	0.981	0.99
chr3	128773895	128773910	ENSG00000075785	3	+	ENSG00000275524_SNORD115-26(+)	33	48	0.985	0.981	0.99
chr3	128805957	128805972	ENSG00000075785	3	+	ENSG00000201300_SNORD115-27(+)	34	49	0.989	0.98	0.996
chr3	128805957	128805973	ENSG00000075785	4	+	ENSG00000199311_SNORD115-34(+)	33	49	0.987	0.98	0.996
chr3	128805957	128805973	ENSG00000075785	4	+	ENSG00000199453_SNORD115-12(+)	33	49	0.987	0.98	0.996
chr3	128805957	128805973	ENSG00000075785	4	+	ENSG00000199489_SNORD115-25(+)	33	49	0.987	0.98	0.996
chr3	128805957	128805973	ENSG00000075785	4	+	ENSG00000199704_SNORD115-29(+)	33	49	0.987	0.98	0.996
chr3	128805957	128805973	ENSG00000075785	4	+	ENSG00000199712_SNORD115-2(+)	33	49	0.987	0.98	0.996
chr3	128805957	128805973	ENSG00000075785	4	+	ENSG00000199782_SNORD115-9(+)	33	49	0.987	0.98	0.996
chr3	128805957	128805973	ENSG00000075785	4	+	ENSG00000199833_SNORD115-21(+)	32	48	0.989	0.98	0.996
chr3	128805957	128805973	ENSG00000075785	4	+	ENSG00000199960_SNORD115-14(+)	32	48	0.989	0.98	0.996
chr3	128805957	128805973	ENSG00000075785	4	+	ENSG00000199968_SNORD115-19(+)	33	49	0.987	0.98	0.996
chr3	128805957	128805973	ENSG00000075785	4	+	ENSG00000199970_SNORD115-3(+)	33	49	0.987	0.98	0.996
chr3	128805957	128805973	ENSG00000075785	4	+	ENSG00000200163_SNORD115-18(+)	33	49	0.987	0.98	0.996
chr3	128805957	128805973	ENSG00000075785	4	+	ENSG00000200478_SNORD115-41(+)	33	49	0.987	0.98	0.996
chr3	128805957	128805973	ENSG00000075785	4	+	ENSG00000200486_SNORD115-11(+)	33	49	0.987	0.98	0.996
chr3	128805957	128805973	ENSG00000075785	4	+	ENSG00000200503_SNORD115-5(+)	33	49	0.987	0.98	0.996
chr3	128805957	128805973	ENSG00000075785	4	+	ENSG00000200564_SNORD115-39(+)	33	49	0.987	0.98	0.996
chr3	128805957	128805973	ENSG00000075785	4	+	ENSG00000200680_SNORD115-4(+)	33	49	0.987	0.98	0.996
chr3	128805957	128805973	ENSG00000075785	4	+	ENSG00000200757_SNORD115-16(+)	33	49	0.987	0.98	0.996
chr3	128805957	128805973	ENSG00000075785	4	+	ENSG00000200801_SNORD115-28(+)	32	48	0.989	0.98	0.996
chr3	128805957	128805973	ENSG00000075785	4	+	ENSG00000200812_SNORD115-6(+)	33	49	0.987	0.98	0.996
chr3	128805957	128805973	ENSG00000075785	4	+	ENSG00000201143_SNORD115-42(+)	33	49	0.987	0.98	0.996
chr3	128805957	128805973	ENSG00000075785	4	+	ENSG00000201326_SNORD115-22(+)	33	49	0.987	0.98	0.996
chr3	128805957	128805973	ENSG00000075785	4	+	ENSG00000201331_SNORD115-23(+)	33	49	0.987	0.98	0.996
chr3	128805957	128805973	ENSG00000075785	4	+	ENSG00000201482_SNORD115-17(+)	33	49	0.987	0.98	0.996
chr3	128805957	128805973	ENSG00000075785	4	+	ENSG00000201679_SNORD115-15(+)	32	48	0.989	0.98	0.996
chr3	128805957	128805973	ENSG00000075785	4	+	ENSG00000201831_SNORD115-1(+)	33	49	0.987	0.98	0.996
chr3	128805957	128805973	ENSG00000075785	4	+	ENSG00000201943_SNORD115-10(+)	32	48	0.989	0.98	0.996
chr3	128805957	128805973	ENSG00000075785	4	+	ENSG00000201969_SNORD115-20(+)	33	49	0.987	0.98	0.996
chr3	128805957	128805973	ENSG00000075785	4	+	ENSG00000201992_SNORD115-35(+)	33	49	0.987	0.98	0.996
chr3	128805957	128805973	ENSG00000075785	4	+	ENSG00000202373_SNORD115-43(+)	33	49	0.987	0.98	0.996
chr3	128805957	128805973	ENSG00000075785	4	+	ENSG00000202499_SNORD115-36(+)	33	49	0.987	0.98	0.996
chr3	128805957	128805973	ENSG00000075785	4	+	ENSG00000272460_SNORD115-40(+)	33	49	0.987	0.98	0.996
chr3	128805957	128805973	ENSG00000075785	4	+	ENSG00000273835_SNORD115-13(+)	33	49	0.987	0.98	0.996
chr3	128805957	128805973	ENSG00000075785	4	+	ENSG00000275524_SNORD115-26(+)	33	49	0.987	0.98	0.996
chr3	128805997	128806012	ENSG00000075785	3	+	ENSG00000201300_SNORD115-27(+)	34	49	0.989	0.98	0.996
chr3	128805997	128806013	ENSG00000075785	4	+	ENSG00000199311_SNORD115-34(+)	33	49	0.987	0.98	0.996
chr3	128805997	128806013	ENSG00000075785	4	+	ENSG00000199453_SNORD115-12(+)	33	49	0.987	0.98	0.996
chr3	128805997	128806013	ENSG00000075785	4	+	ENSG00000199489_SNORD115-25(+)	33	49	0.987	0.98	0.996
chr3	128805997	128806013	ENSG00000075785	4	+	ENSG00000199704_SNORD115-29(+)	33	49	0.987	0.98	0.996
chr3	128805997	128806013	ENSG00000075785	4	+	ENSG00000199712_SNORD115-2(+)	33	49	0.987	0.98	0.996
chr3	128805997	128806013	ENSG00000075785	4	+	ENSG00000199782_SNORD115-9(+)	33	49	0.987	0.98	0.996
chr3	128805997	128806013	ENSG00000075785	4	+	ENSG00000199833_SNORD115-21(+)	32	48	0.989	0.98	0.996
chr3	128805997	128806013	ENSG00000075785	4	+	ENSG00000199960_SNORD115-14(+)	32	48	0.989	0.98	0.996
chr3	128805997	128806013	ENSG00000075785	4	+	ENSG00000199968_SNORD115-19(+)	33	49	0.987	0.98	0.996
chr3	128805997	128806013	ENSG00000075785	4	+	ENSG00000199970_SNORD115-3(+)	33	49	0.987	0.98	0.996
chr3	128805997	128806013	ENSG00000075785	4	+	ENSG00000200163_SNORD115-18(+)	33	49	0.987	0.98	0.996
chr3	128805997	128806013	ENSG00000075785	4	+	ENSG00000200478_SNORD115-41(+)	33	49	0.987	0.98	0.996
chr3	128805997	128806013	ENSG00000075785	4	+	ENSG00000200486_SNORD115-11(+)	33	49	0.987	0.98	0.996
chr3	128805997	128806013	ENSG00000075785	4	+	ENSG00000200503_SNORD115-5(+)	33	49	0.987	0.98	0.996
chr3	128805997	128806013	ENSG00000075785	4	+	ENSG00000200564_SNORD115-39(+)	33	49	0.987	0.98	0.996
chr3	128805997	128806013	ENSG00000075785	4	+	ENSG00000200680_SNORD115-4(+)	33	49	0.987	0.98	0.996
chr3	128805997	128806013	ENSG00000075785	4	+	ENSG00000200757_SNORD115-16(+)	33	49	0.987	0.98	0.996
chr3	128805997	128806013	ENSG00000075785	4	+	ENSG00000200801_SNORD115-28(+)	32	48	0.989	0.98	0.996
chr3	128805997	128806013	ENSG00000075785	4	+	ENSG00000200812_SNORD115-6(+)	33	49	0.987	0.98	0.996
chr3	128805997	128806013	ENSG00000075785	4	+	ENSG00000201143_SNORD115-42(+)	33	49	0.987	0.98	0.996
chr3	128805997	128806013	ENSG00000075785	4	+	ENSG00000201326_SNORD115-22(+)	33	49	0.987	0.98	0.996
chr3	128805997	128806013	ENSG00000075785	4	+	ENSG00000201331_SNORD115-23(+)	33	49	0.987	0.98	0.996
chr3	128805997	128806013	ENSG00000075785	4	+	ENSG00000201482_SNORD115-17(+)	33	49	0.987	0.98	0.996
chr3	128805997	128806013	ENSG00000075785	4	+	ENSG00000201679_SNORD115-15(+)	32	48	0.989	0.98	0.996
chr3	128805997	128806013	ENSG00000075785	4	+	ENSG00000201831_SNORD115-1(+)	33	49	0.987	0.98	0.996
chr3	128805997	128806013	ENSG00000075785	4	+	ENSG00000201943_SNORD115-10(+)	32	48	0.989	0.98	0.996
chr3	128805997	128806013	ENSG00000075785	4	+	ENSG00000201969_SNORD115-20(+)	33	49	0.987	0.98	0.996
chr3	128805997	128806013	ENSG00000075785	4	+	ENSG00000201992_SNORD115-35(+)	33	49	0.987	0.98	0.996
chr3	128805997	128806013	ENSG00000075785	4	+	ENSG00000202373_SNORD115-43(+)	33	49	0.987	0.98	0.996
chr3	128805997	128806013	ENSG00000075785	4	+	ENSG00000202499_SNORD115-36(+)	33	49	0.987	0.98	0.996
chr3	128805997	128806013	ENSG00000075785	4	+	ENSG00000272460_SNORD115-40(+)	33	49	0.987	0.98	0.996
chr3	128805997	128806013	ENSG00000075785	4	+	ENSG00000273835_SNORD115-13(+)	33	49	0.987	0.98	0.996
chr3	128805997	128806013	ENSG00000075785	4	+	ENSG00000275524_SNORD115-26(+)	33	49	0.987	0.98	0.996
chr6	143948356	143948371	ENSG00000118495	3	-	ENSG00000212528_SNORD115-47(+)	68	83	0.99	0.986	0.992
chr6	143972418	143972434	ENSG00000118495	4	-	ENSG00000201634_SNORD115-48(+)	10	26	0.989	0.982	0.998
